sale_id,sale_date,region,product,customer_id,units_sold,revenue
487,2025-04-26,Europe,Product A,C0986,210,52488.65
488,2025-04-12,Middle East,Product B,C0023,346,48354.42
489,2025-03-08,South America,Product E,C0465,120,20209.09
490,2025-03-06,Middle East,Product C,C0684,413,147534.05
491,2024-09-29,Europe,Product A,C0427,76,15288.9
492,2025-06-04,Asia-Pacific,Product B,C0481,98,28754.59
493,2024-10-25,Europe,Product B,C0736,21,8386.9
494,2025-01-15,Africa,Product B,C0108,473,167669.73
495,2025-06-11,Africa,Product B,C0196,320,102397.24
496,2024-07-23,Europe,Product B,C0082,252,68334.99
497,2024-08-25,Middle East,Product D,C0788,273,91311.25
498,2024-09-25,Africa,Product B,C0615,364,82203.1
499,2025-05-27,Africa,Product D,C0396,498,247082.7
500,2024-12-04,Europe,Product C,C0665,303,50335.49
501,2024-09-08,Asia-Pacific,Product E,C0674,35,12583.53
502,2024-10-04,Middle East,Product D,C0895,255,65650.35
503,2025-01-04,Europe,Product D,C0565,268,62243.63
504,2025-02-04,Africa,Product B,C0338,15,4791.02
505,2024-08-14,South America,Product E,C0153,271,39388.71
506,2024-12-18,Asia-Pacific,Product E,C0197,76,14762.47
507,2025-06-05,Asia-Pacific,Product A,C0366,254,95493.26
508,2024-08-11,Middle East,Product B,C0597,178,38236.17
509,2024-11-14,Europe,Product E,C0140,243,112361.21
510,2025-06-14,Europe,Product A,C0046,411,146893.76
511,2024-12-14,Europe,Product E,C0163,442,84676.9
512,2024-11-20,South America,Product D,C0907,329,117015.18
513,2024-12-03,North America,Product C,C0445,351,20094.69
514,2024-09-21,Middle East,Product D,C0795,362,111726.09
515,2025-01-09,Africa,Product B,C0633,37,17096.89
516,2024-11-07,North America,Product D,C0969,215,53513.78
517,2025-05-12,Middle East,Product C,C0493,363,65768.74
518,2025-05-11,Africa,Product E,C0544,125,23740.54
519,2025-01-21,Europe,Product E,C0126,156,70783.8
520,2025-06-14,Africa,Product E,C0427,349,23916.98
521,2025-04-23,North America,Product A,C0329,465,100767.28
522,2025-03-01,Middle East,Product B,C0763,303,137188.65
523,2025-02-18,Africa,Product B,C0358,351,121114.45
524,2024-08-21,Asia-Pacific,Product E,C0633,327,97579.0
525,2024-11-28,Middle East,Product D,C0991,453,186073.92
526,2024-09-04,Asia-Pacific,Product A,C0462,165,37715.48
527,2025-05-15,Asia-Pacific,Product B,C0724,480,114565.56
528,2024-11-11,Middle East,Product E,C0546,485,88919.76
529,2025-02-09,Middle East,Product B,C0033,267,28813.13
530,2025-06-14,North America,Product E,C0438,484,70267.57
531,2024-11-03,Europe,Product A,C0483,480,58491.42
532,2024-11-17,South America,Product D,C0539,70,15747.62
533,2025-03-31,South America,Product B,C0830,248,83477.33
534,2024-12-02,North America,Product A,C0097,412,71430.6
535,2024-08-19,Middle East,Product D,C0270,130,32190.29
536,2025-06-02,Europe,Product D,C0773,214,48497.73
537,2024-09-02,Europe,Product C,C0710,255,111557.71
538,2024-10-08,North America,Product D,C0623,151,17787.84
539,2024-10-03,South America,Product B,C0387,483,45382.84
540,2025-02-24,North America,Product C,C0343,182,39849.76
541,2025-04-07,Africa,Product E,C0108,405,57403.43
542,2025-02-18,North America,Product C,C0873,434,161927.0
543,2024-10-06,Europe,Product C,C0603,445,153458.16
544,2025-05-31,Asia-Pacific,Product D,C0522,321,73288.07
545,2025-07-01,Africa,Product D,C0259,202,49208.0
546,2025-05-27,South America,Product C,C0669,185,40730.94
547,2024-10-22,North America,Product C,C0391,466,141193.94
548,2025-02-28,Europe,Product A,C0867,476,184847.46
549,2025-05-30,North America,Product A,C0653,58,15932.8
550,2024-12-17,Asia-Pacific,Product B,C0056,82,21887.46
551,2025-02-19,South America,Product D,C0746,163,68582.0
552,2025-03-04,North America,Product D,C0074,192,32368.83
553,2025-04-08,Middle East,Product B,C0469,278,53636.05
554,2024-12-26,North America,Product C,C0618,218,12043.66
555,2024-10-18,South America,Product B,C0422,55,2799.98
556,2025-01-13,Africa,Product D,C0418,402,101196.41
557,2024-07-07,Africa,Product A,C0286,256,20814.85
558,2024-12-25,Asia-Pacific,Product D,C0085,48,23555.46
559,2025-03-10,Africa,Product D,C0144,130,13940.82
560,2025-02-08,Asia-Pacific,Product D,C0057,444,31848.3
561,2025-05-04,Asia-Pacific,Product D,C0478,81,12039.24
562,2025-03-04,Africa,Product C,C0836,117,39905.04
563,2025-04-30,Middle East,Product D,C0283,348,172543.48
564,2025-05-30,South America,Product D,C0167,225,39418.54
565,2024-11-06,South America,Product A,C0127,330,150605.54
566,2024-09-24,Middle East,Product D,C0518,152,64777.91
567,2024-12-27,Middle East,Product E,C0999,286,124394.87
568,2024-07-10,Asia-Pacific,Product E,C0392,332,21043.42
569,2024-07-09,North America,Product C,C0166,466,31650.34
570,2025-02-12,Africa,Product A,C0219,54,7592.51
571,2025-01-18,Asia-Pacific,Product C,C0019,319,118576.38
572,2025-04-09,Middle East,Product E,C0080,221,25660.22
573,2024-07-08,Middle East,Product B,C0403,423,65824.28
574,2025-05-30,Asia-Pacific,Product C,C0711,214,89686.48
575,2024-07-06,Europe,Product E,C0804,463,37555.87
576,2025-06-11,Europe,Product C,C0240,460,213411.38
577,2024-10-09,North America,Product A,C0833,426,165513.61
578,2024-08-06,Middle East,Product B,C0007,356,130154.63
579,2024-12-18,Asia-Pacific,Product C,C0026,107,36588.27
580,2024-08-20,Africa,Product C,C0307,226,55995.1
581,2024-12-13,Middle East,Product E,C0395,89,13106.06
582,2024-09-09,Middle East,Product E,C0463,96,6300.23
583,2024-12-23,Europe,Product E,C0017,427,37746.07
584,2024-12-13,Europe,Product D,C0229,126,60537.58
585,2025-01-19,North America,Product D,C0170,470,65512.53
586,2024-09-19,North America,Product C,C0840,117,44192.18
587,2024-07-25,Europe,Product B,C0473,334,51133.03
588,2024-09-26,Middle East,Product E,C0322,169,16690.65
589,2024-09-18,Africa,Product E,C0726,278,32766.17
590,2025-03-03,Asia-Pacific,Product C,C0498,308,80660.29
591,2024-12-19,South America,Product C,C0022,349,155418.45
592,2024-12-29,Middle East,Product D,C0070,41,4514.3
593,2025-06-27,North America,Product A,C0719,380,121867.18
594,2025-03-27,North America,Product A,C0899,378,161994.89
595,2024-10-27,Europe,Product D,C0483,148,44303.73
596,2024-09-19,Asia-Pacific,Product D,C0103,216,56756.46
597,2024-09-09,Middle East,Product D,C0291,58,16080.15
598,2025-04-02,Asia-Pacific,Product C,C0152,393,28407.1
599,2025-04-20,Africa,Product B,C0905,304,108070.45
600,2025-02-27,Europe,Product D,C0917,342,95493.39
601,2024-09-15,Europe,Product A,C0925,181,25849.51
602,2025-03-18,South America,Product A,C0976,80,5953.91
603,2025-04-26,Middle East,Product A,C0039,202,65862.93
604,2024-08-20,Europe,Product D,C0449,379,58514.82
605,2024-10-15,North America,Product B,C0619,293,33444.32
606,2025-01-10,Asia-Pacific,Product A,C0099,132,59354.33
607,2024-11-29,South America,Product D,C0310,76,12320.78
608,2024-12-11,Middle East,Product D,C0738,54,23621.56
609,2025-01-13,Africa,Product E,C0986,128,21458.66
610,2025-01-20,North America,Product A,C0776,479,231388.38
611,2025-06-29,Asia-Pacific,Product E,C0911,280,68029.73
612,2024-07-18,Africa,Product E,C0010,38,14635.77
613,2024-07-10,Africa,Product E,C0617,437,165483.22
614,2025-02-14,South America,Product C,C0794,341,83694.35
615,2025-05-14,Asia-Pacific,Product A,C0295,328,41475.86
616,2025-04-24,South America,Product B,C0168,250,102204.55
617,2025-02-20,Europe,Product D,C0206,372,182787.56
618,2025-05-23,South America,Product C,C0112,314,131290.22
619,2024-11-10,Africa,Product D,C0177,61,16368.23
620,2024-11-20,Africa,Product D,C0075,488,165693.63
621,2025-04-08,Africa,Product A,C0126,446,74837.53
622,2025-04-05,South America,Product A,C0938,348,99306.54
623,2024-12-01,North America,Product D,C0300,151,25376.78
624,2024-08-04,Middle East,Product B,C0407,367,27421.22
625,2025-04-19,South America,Product D,C0251,289,130857.33
626,2024-09-05,Europe,Product A,C0208,220,18464.43
627,2025-06-22,Asia-Pacific,Product B,C0357,433,70768.88
628,2025-02-10,Middle East,Product E,C0333,359,166841.9
629,2025-03-26,Europe,Product E,C0103,432,134906.44
630,2024-09-14,Africa,Product E,C0499,208,44365.5
631,2024-10-09,Middle East,Product E,C0124,126,48732.54
632,2025-03-17,North America,Product B,C0895,255,64424.6
633,2025-03-24,Africa,Product C,C0849,413,30489.72
634,2025-01-08,South America,Product E,C0841,371,82910.23
635,2024-11-14,Middle East,Product C,C0143,426,152210.15
636,2025-06-30,South America,Product C,C0322,280,73586.21
637,2025-04-19,Asia-Pacific,Product E,C0724,184,64879.46
638,2024-12-03,Asia-Pacific,Product E,C0070,258,22298.08
639,2024-07-13,South America,Product A,C0706,417,193567.16
640,2024-09-14,Middle East,Product C,C0175,375,139894.85
641,2024-08-16,North America,Product A,C0378,208,95909.83
642,2025-04-29,South America,Product D,C0030,219,87760.49
643,2025-04-28,Asia-Pacific,Product C,C0441,329,43514.97
644,2024-09-04,Asia-Pacific,Product A,C0101,313,138535.89
645,2024-07-13,South America,Product B,C0324,235,109673.26
646,2025-01-26,Africa,Product E,C0744,453,159054.94
647,2024-07-09,South America,Product B,C0032,209,91756.65
648,2025-02-14,Middle East,Product D,C0619,319,110108.61
649,2024-10-20,Africa,Product B,C0355,464,134064.54
650,2025-02-05,Middle East,Product E,C0949,298,82937.84
651,2024-08-12,Asia-Pacific,Product B,C0403,403,40664.34
652,2025-05-20,South America,Product C,C0260,211,44437.86
653,2025-05-11,Middle East,Product D,C0812,116,17380.54
654,2025-01-30,North America,Product A,C0735,408,58224.87
655,2025-06-02,Europe,Product D,C0248,357,28182.5
656,2025-03-12,Europe,Product D,C0380,352,154768.73
657,2025-01-05,Europe,Product C,C0168,344,149098.15
658,2025-06-02,Africa,Product A,C0194,219,26189.18
659,2025-01-05,North America,Product D,C0669,28,8195.76
660,2025-05-01,South America,Product C,C0217,92,34907.41
661,2025-06-17,South America,Product C,C0367,375,47654.46
662,2025-04-05,Africa,Product A,C0087,354,21612.96
663,2025-05-22,South America,Product D,C0821,58,24970.77
664,2024-12-08,Europe,Product E,C0626,228,89741.26
665,2024-12-29,South America,Product A,C0753,444,186449.31
666,2024-08-17,Europe,Product E,C0480,314,56123.97
667,2024-10-29,Asia-Pacific,Product B,C0577,372,153386.39
668,2024-12-01,Europe,Product D,C0237,75,19958.56
669,2024-08-27,North America,Product D,C0861,106,26010.75
670,2024-08-06,Africa,Product B,C0322,241,86360.56
671,2025-05-02,Africa,Product A,C0157,251,59887.61
672,2025-03-15,Asia-Pacific,Product B,C0662,171,37240.07
673,2025-02-27,Europe,Product C,C0464,265,88396.51
674,2025-03-19,North America,Product A,C0340,118,58092.27
675,2025-03-26,North America,Product E,C0216,91,40596.44
676,2024-11-25,Asia-Pacific,Product B,C0668,234,62936.63
677,2025-04-14,Middle East,Product C,C0138,292,90285.84
678,2025-06-09,Africa,Product D,C0747,176,76083.54
679,2024-12-11,North America,Product C,C0159,323,57538.33
680,2025-03-25,Africa,Product A,C0052,264,45273.86
681,2025-05-02,South America,Product A,C0463,101,28925.6
682,2024-12-25,North America,Product B,C0295,14,5001.85
683,2024-12-19,Africa,Product E,C0711,394,61123.6
684,2024-12-21,Middle East,Product E,C0526,265,73890.93
685,2025-07-01,Asia-Pacific,Product A,C0749,326,109006.63
686,2024-07-30,Africa,Product C,C0396,425,142346.2
687,2024-08-02,Middle East,Product E,C0179,166,11033.93
688,2025-06-19,Middle East,Product C,C0751,61,12600.56
689,2024-10-24,Middle East,Product C,C0276,477,93241.02
690,2024-08-09,Asia-Pacific,Product A,C0196,361,74594.85
691,2025-04-14,North America,Product A,C0596,413,187776.38
692,2024-10-01,Asia-Pacific,Product B,C0060,449,51537.76
693,2025-04-01,Africa,Product C,C0282,244,106913.11
694,2024-09-04,Middle East,Product B,C0559,367,182941.15
695,2025-01-26,Middle East,Product B,C0604,438,62132.11
696,2024-12-24,Middle East,Product C,C0578,19,5278.44
697,2024-12-28,Europe,Product C,C0849,154,64390.63
698,2024-08-18,Africa,Product B,C0676,164,80639.62
699,2024-09-26,Asia-Pacific,Product B,C0430,412,120983.59
700,2025-04-24,Asia-Pacific,Product A,C0008,179,66468.39
701,2024-08-25,Asia-Pacific,Product B,C0506,385,22236.71
702,2025-01-24,Asia-Pacific,Product D,C0014,32,5721.23
703,2024-11-02,North America,Product E,C0477,13,1537.29
704,2025-03-10,Middle East,Product A,C0525,363,173346.25
705,2024-12-20,Africa,Product A,C0071,160,31152.03
706,2025-06-02,South America,Product C,C0216,67,33473.92
707,2024-10-20,North America,Product D,C0424,350,161882.43
708,2024-08-20,Asia-Pacific,Product B,C0269,245,31544.66
709,2024-10-09,Middle East,Product E,C0940,28,6160.02
710,2024-08-04,Middle East,Product E,C0323,428,146231.87
711,2025-03-13,North America,Product C,C0613,88,16774.07
712,2025-02-16,Europe,Product B,C0425,210,29540.66
713,2024-08-16,Africa,Product A,C0691,260,55944.84
714,2024-07-06,Asia-Pacific,Product A,C0288,247,29421.06
715,2024-11-04,Africa,Product E,C0283,182,71836.77
716,2025-05-28,Europe,Product C,C0220,367,145822.26
717,2025-07-01,Middle East,Product D,C0263,436,75363.2
718,2024-12-27,South America,Product C,C0471,472,65482.85
719,2024-10-22,North America,Product A,C0387,449,137535.66
720,2024-09-15,Middle East,Product A,C0865,319,132240.14
721,2025-01-17,Africa,Product C,C0354,206,13652.11
722,2025-05-17,North America,Product C,C0962,434,180489.62
723,2024-07-30,Asia-Pacific,Product D,C0450,479,135043.72
724,2024-11-06,North America,Product B,C0942,185,56897.36
725,2024-11-27,Middle East,Product A,C0397,438,45981.4
726,2025-06-28,Europe,Product E,C0666,141,56645.09
727,2024-11-13,Middle East,Product D,C0815,26,6605.6
728,2024-09-24,South America,Product D,C0434,437,113602.98
729,2025-01-06,South America,Product D,C0045,213,84562.67
730,2024-10-12,North America,Product A,C0042,208,11690.53
731,2024-12-20,Asia-Pacific,Product E,C0435,92,6988.91
732,2025-03-29,Middle East,Product B,C0314,241,100072.9
733,2025-03-31,Europe,Product D,C0797,468,150252.42
734,2025-06-17,Middle East,Product D,C0046,426,34997.7
735,2024-08-08,South America,Product A,C0059,296,102641.7
736,2024-10-17,North America,Product B,C0311,407,154398.86
737,2025-04-28,North America,Product E,C0699,400,92353.78
738,2024-12-13,Europe,Product B,C0619,68,20265.68
739,2025-06-17,North America,Product E,C0184,448,88915.19
740,2025-03-01,North America,Product D,C0230,233,27550.26
741,2025-02-23,Africa,Product B,C0548,14,5175.68
742,2024-08-31,Europe,Product B,C0333,59,21633.71
743,2025-01-24,Africa,Product A,C0537,151,59370.33
744,2024-07-30,Africa,Product C,C0595,31,13005.46
745,2024-08-18,Africa,Product C,C0633,219,53021.73
746,2025-05-29,South America,Product C,C0429,394,184918.63
747,2025-06-08,South America,Product B,C0973,104,37931.86
748,2024-11-24,Middle East,Product C,C0764,373,182526.61
749,2024-12-08,Africa,Product D,C0567,87,21236.26
750,2024-11-12,Asia-Pacific,Product B,C0333,64,7157.08
751,2025-02-21,Africa,Product E,C0911,416,155898.32
752,2025-06-26,Europe,Product C,C0068,97,43924.45
753,2025-02-22,Asia-Pacific,Product E,C0794,120,42274.82
754,2025-04-13,Europe,Product B,C0738,441,75299.16
755,2024-09-08,Middle East,Product D,C0525,200,36289.34
756,2025-06-12,Middle East,Product D,C0254,271,77614.58
757,2025-06-26,Africa,Product A,C0024,304,37385.59
758,2024-11-02,Middle East,Product D,C0283,281,90845.8
759,2025-03-10,Asia-Pacific,Product A,C0680,184,56965.11
760,2025-04-10,Middle East,Product C,C0041,405,117091.16
761,2024-09-29,North America,Product C,C0953,101,39510.07
762,2025-06-27,Asia-Pacific,Product C,C0628,242,115881.29
763,2024-07-19,North America,Product E,C0096,63,22504.32
764,2025-03-24,Europe,Product D,C0236,29,6043.41
765,2025-03-17,Asia-Pacific,Product A,C0548,197,31297.07
766,2025-05-04,Middle East,Product D,C0615,63,5562.09
767,2025-04-03,Middle East,Product E,C0867,325,132602.19
768,2024-11-25,Europe,Product C,C0133,164,30883.88
769,2025-04-21,Asia-Pacific,Product E,C0536,162,38929.04
770,2024-09-24,Africa,Product A,C0393,348,163498.59
771,2025-04-27,Asia-Pacific,Product B,C0640,198,43585.89
772,2025-07-05,North America,Product C,C0108,201,92386.71
773,2025-01-26,Asia-Pacific,Product D,C0427,58,26862.79
774,2024-11-25,North America,Product B,C0093,346,167997.98
775,2024-08-14,Asia-Pacific,Product C,C0390,247,76086.52
776,2025-02-13,Europe,Product E,C0499,345,143951.17
777,2025-01-03,Africa,Product E,C0284,274,38815.38
778,2024-08-15,Middle East,Product D,C0307,111,34097.31
779,2024-07-10,Middle East,Product D,C0386,390,76196.71
780,2025-05-17,Europe,Product A,C0347,399,186079.24
781,2024-09-29,Middle East,Product E,C0130,474,179616.88
782,2024-12-06,Asia-Pacific,Product E,C0968,441,139424.34
783,2025-03-06,North America,Product C,C0909,208,27828.7
784,2024-11-30,South America,Product D,C0845,264,29494.28
785,2024-09-19,Middle East,Product A,C0824,265,36919.44
786,2025-05-21,Africa,Product E,C0986,316,16840.36
787,2025-01-31,Asia-Pacific,Product D,C0758,284,140211.41
788,2025-03-13,South America,Product A,C0287,300,103373.57
789,2025-02-18,North America,Product C,C0983,417,144614.41
790,2024-10-17,North America,Product C,C0687,406,65290.75
791,2024-09-09,Africa,Product A,C0288,192,22883.88
792,2024-12-06,Africa,Product B,C0468,315,118253.5
793,2025-06-02,Asia-Pacific,Product B,C0721,211,54314.92
794,2025-05-05,Middle East,Product E,C0758,129,46715.12
795,2024-09-01,Middle East,Product A,C0624,385,103482.5
796,2025-03-11,North America,Product D,C0128,15,1989.55
797,2025-01-17,North America,Product B,C0032,212,32534.94
798,2025-03-16,Africa,Product E,C0214,232,28572.18
799,2025-03-17,Asia-Pacific,Product E,C0060,194,78151.34
800,2024-09-06,Asia-Pacific,Product C,C0521,357,67368.16
801,2024-08-29,Middle East,Product B,C0376,223,67049.42
802,2025-04-08,Africa,Product D,C0673,117,16424.95
803,2025-02-03,Middle East,Product D,C0099,261,113621.64
804,2024-11-10,Middle East,Product B,C0167,185,67401.83
805,2025-05-31,Africa,Product B,C0950,246,83194.93
806,2024-12-13,Europe,Product E,C0714,102,32171.32
807,2025-04-04,South America,Product E,C0063,95,21151.4
808,2024-11-10,North America,Product E,C0883,156,29275.7
809,2024-09-16,Middle East,Product B,C0679,244,18247.65
810,2025-04-11,Middle East,Product D,C0045,318,146390.55
811,2024-11-21,Africa,Product C,C0794,365,85346.46
812,2024-11-15,South America,Product A,C0307,248,30867.52
813,2025-05-06,Asia-Pacific,Product D,C0896,39,4412.82
814,2024-08-20,North America,Product B,C0729,88,18078.28
815,2025-02-12,North America,Product D,C0035,286,39398.57
816,2025-01-12,Europe,Product C,C0173,336,92233.58
817,2025-05-25,Africa,Product A,C0781,166,48013.9
818,2025-02-11,Middle East,Product A,C0633,331,27650.03
819,2025-05-20,South America,Product B,C0125,491,242321.51
820,2025-01-29,Middle East,Product C,C0873,57,26668.9
